Name,Location,Price,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Brand,Model,Kilometer_Range_Grade
AUDI A6 2011-2015 35 TDI TECHNOLOGY,Mumbai,37174.28,2015,42000,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,AUDI,A6 2011-2015 35 TDI TECHNOLOGY,3
AUDI A6 2011-2015 35 TDI TECHNOLOGY,Bangalore,49054.72,2015,37500,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,AUDI,A6 2011-2015 35 TDI TECHNOLOGY,2
AUDI A6 2011-2015 35 TDI TECHNOLOGY,Coimbatore,55125.24,2016,47634,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,AUDI,A6 2011-2015 35 TDI TECHNOLOGY,3
AUDI A6 2011-2015 35 TDI TECHNOLOGY,Hyderabad,55186.56,2015,50000,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,AUDI,A6 2011-2015 35 TDI TECHNOLOGY,3
AUDI A6 2011-2015 35 TDI TECHNOLOGY,Coimbatore,57577.98,2017,41041,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,AUDI,A6 2011-2015 35 TDI TECHNOLOGY,3
AUDI A6 2011-2015 35 TDI TECHNOLOGY,Coimbatore,55063.92,2017,55975,Diesel,Automatic,Second,17.68,1968.0,174.33,5.0,AUDI,A6 2011-2015 35 TDI TECHNOLOGY,3
AUDI A6 2011-2015 35 TFSI TECHNOLOGY,Kochi,37128.29,2016,58953,Petrol,Automatic,First,13.53,1984.0,177.01,5.0,AUDI,A6 2011-2015 35 TFSI TECHNOLOGY,3
AUDI A6 2011-2015 35 TFSI TECHNOLOGY,Mumbai,36024.56,2015,55985,Petrol,Automatic,First,13.53,1984.0,177.01,5.0,AUDI,A6 2011-2015 35 TFSI TECHNOLOGY,3
AUDI A6 3.0 TDI QUATTRO,Ahmedabad,11497.2,2008,50000,Diesel,Automatic,Second,16.77,2967.0,241.38,5.0,AUDI,A6 3.0 TDI QUATTRO,3
AUDI A6 3.0 TDI QUATTRO,Coimbatore,18502.83,2009,48040,Diesel,Automatic,Second,16.77,2967.0,241.38,5.0,AUDI,A6 3.0 TDI QUATTRO,3
AUDI A6 3.0 TDI QUATTRO,Ahmedabad,17629.04,2008,45000,Diesel,Automatic,Second,16.77,2967.0,241.38,5.0,AUDI,A6 3.0 TDI QUATTRO,3
AUDI A6 3.0 TDI QUATTRO,Coimbatore,12386.32,2009,52830,Diesel,Automatic,Second,16.77,2967.0,241.38,5.0,AUDI,A6 3.0 TDI QUATTRO,3
AUDI A6 3.0 TDI QUATTRO,Bangalore,32192.16,2011,50000,Diesel,Automatic,Third,16.77,2967.0,241.38,5.0,AUDI,A6 3.0 TDI QUATTRO,3
AUDI A6 35 TDI MATRIX,Coimbatore,61073.13,2017,36824,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,AUDI,A6 35 TDI MATRIX,2
AUDI A6 35 TDI MATRIX,Hyderabad,102861.62,2011,71000,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,AUDI,A6 35 TDI MATRIX,4
AUDI A6 35 TDI MATRIX,Delhi,36791.04,2014,56000,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,AUDI,A6 35 TDI MATRIX,3
AUDI A6 35 TDI MATRIX,Hyderabad,38324.0,2014,62000,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,AUDI,A6 35 TDI MATRIX,4
AUDI A6 35 TDI MATRIX,Chennai,54420.08,2015,20000,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,AUDI,A6 35 TDI MATRIX,1
AUDI A6 35 TFSI MATRIX,Delhi,63617.84,2018,22000,Petrol,Automatic,First,15.26,1798.0,187.74,5.0,AUDI,A6 35 TFSI MATRIX,2
AUDI A6 35 TFSI MATRIX,Mumbai,37557.52,2016,47000,Petrol,Automatic,First,15.26,1798.0,187.74,5.0,AUDI,A6 35 TFSI MATRIX,3
AUDI A7 2011-2015 3.0 TDI QUATTRO,Kochi,38232.02,2014,60336,Diesel,Automatic,Second,14.4,2967.0,241.4,5.0,AUDI,A7 2011-2015 3.0 TDI QUATTRO,4
AUDI A7 2011-2015 3.0 TDI QUATTRO,Mumbai,44072.6,2011,42000,Diesel,Automatic,First,14.4,2967.0,241.4,5.0,AUDI,A7 2011-2015 3.0 TDI QUATTRO,3
AUDI A8 L 3.0 TDI QUATTRO,Bangalore,20694.96,2009,55000,Diesel,Automatic,First,11.8,2967.0,246.7,5.0,AUDI,A8 L 3.0 TDI QUATTRO,3
AUDI A8 L 3.0 TDI QUATTRO,Delhi,68983.2,2012,56000,Diesel,Automatic,First,11.8,2967.0,246.7,5.0,AUDI,A8 L 3.0 TDI QUATTRO,3
AUDI A8 L 3.0 TDI QUATTRO,Kochi,32958.64,2013,66848,Diesel,Automatic,First,11.8,2967.0,246.7,5.0,AUDI,A8 L 3.0 TDI QUATTRO,4
AUDI Q3 2.0 TDI,Chennai,30659.2,2014,60000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 2.0 TDI,3
AUDI Q3 2.0 TDI,Bangalore,33341.88,2014,65630,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 2.0 TDI,4
AUDI Q3 2.0 TDI,Hyderabad,29126.24,2013,105000,Diesel,Automatic,First,17.32,1968.0,150.0,5.0,AUDI,Q3 2.0 TDI,6
AUDI Q3 2.0 TDI,Mumbai,33725.12,2013,60000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 2.0 TDI,3
AUDI Q3 2.0 TDI QUATTRO,Ahmedabad,41389.92,2016,45000,Diesel,Automatic,First,17.32,1968.0,184.0,5.0,AUDI,Q3 2.0 TDI QUATTRO,3
AUDI Q3 2.0 TDI QUATTRO,Hyderabad,32192.16,2013,60000,Diesel,Automatic,First,17.32,1968.0,184.0,5.0,AUDI,Q3 2.0 TDI QUATTRO,3
AUDI Q3 2.0 TDI QUATTRO,Kolkata,23377.64,2013,45000,Diesel,Automatic,First,17.32,1968.0,184.0,5.0,AUDI,Q3 2.0 TDI QUATTRO,3
AUDI Q3 2012-2015 2.0 TDI QUATTRO PREMIUM PLUS,Jaipur,32958.64,2014,65000,Diesel,Automatic,Second,15.73,1968.0,174.33,5.0,AUDI,Q3 2012-2015 2.0 TDI QUATTRO PREMIUM PLUS,4
AUDI Q3 2012-2015 2.0 TDI QUATTRO PREMIUM PLUS,Bangalore,34108.36,2014,65000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 2012-2015 2.0 TDI QUATTRO PREMIUM PLUS,4
AUDI Q3 2012-2015 2.0 TDI QUATTRO PREMIUM PLUS,Delhi,22227.92,2013,60000,Diesel,Automatic,Second,15.73,1968.0,174.33,5.0,AUDI,Q3 2012-2015 2.0 TDI QUATTRO PREMIUM PLUS,3
AUDI Q3 2012-2015 2.0 TDI QUATTRO PREMIUM PLUS,Mumbai,34108.36,2013,75000,Diesel,Automatic,Second,15.73,1968.0,174.33,5.0,AUDI,Q3 2012-2015 2.0 TDI QUATTRO PREMIUM PLUS,4
AUDI Q3 2012-2015 2.0 TDI QUATTRO PREMIUM PLUS,Bangalore,27210.04,2013,84000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 2012-2015 2.0 TDI QUATTRO PREMIUM PLUS,5
AUDI Q3 2012-2015 2.0 TDI QUATTRO PREMIUM PLUS,Hyderabad,35258.08,2013,63716,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 2012-2015 2.0 TDI QUATTRO PREMIUM PLUS,4
AUDI Q3 2012-2015 35 TDI QUATTRO PREMIUM,Mumbai,28743.0,2015,48000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 2012-2015 35 TDI QUATTRO PREMIUM,3
AUDI Q3 2012-2015 35 TDI QUATTRO PREMIUM,Hyderabad,28359.760000000002,2014,50000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 2012-2015 35 TDI QUATTRO PREMIUM,3
AUDI Q3 2012-2015 35 TDI QUATTRO PREMIUM,Mumbai,27976.52,2015,48000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 2012-2015 35 TDI QUATTRO PREMIUM,3
AUDI Q3 2012-2015 35 TDI QUATTRO PREMIUM PLUS,Delhi,30505.9,2015,64103,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 2012-2015 35 TDI QUATTRO PREMIUM PLUS,4
AUDI Q3 2012-2015 35 TDI QUATTRO PREMIUM PLUS,Delhi,36024.56,2016,42000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 2012-2015 35 TDI QUATTRO PREMIUM PLUS,3
AUDI Q3 2012-2015 35 TDI QUATTRO PREMIUM PLUS,Bangalore,34874.84,2015,76927,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 2012-2015 35 TDI QUATTRO PREMIUM PLUS,4
AUDI Q3 30 TDI PREMIUM FWD,Coimbatore,50173.78,2018,22060,Diesel,Automatic,First,18.51,1968.0,147.51,5.0,AUDI,Q3 30 TDI PREMIUM FWD,2
AUDI Q3 30 TDI PREMIUM FWD,Coimbatore,68676.61,2018,53190,Diesel,Automatic,First,18.51,1968.0,147.51,5.0,AUDI,Q3 30 TDI PREMIUM FWD,3
AUDI Q3 30 TDI PREMIUM FWD,Mumbai,41389.92,2017,31000,Diesel,Automatic,First,18.51,1968.0,147.51,5.0,AUDI,Q3 30 TDI PREMIUM FWD,2
AUDI Q3 30 TDI S EDITION,Jaipur,26918.78,2015,95000,Diesel,Manual,First,17.32,1968.0,138.13,5.0,AUDI,Q3 30 TDI S EDITION,5
AUDI Q3 30 TDI S EDITION,Chennai,32958.64,2015,69000,Diesel,Manual,First,17.32,1968.0,138.13,5.0,AUDI,Q3 30 TDI S EDITION,4
AUDI Q3 35 TDI QUATTRO PREMIUM,Pune,29126.24,2015,110000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 35 TDI QUATTRO PREMIUM,6
AUDI Q3 35 TDI QUATTRO PREMIUM,Chennai,36407.8,2015,28000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 35 TDI QUATTRO PREMIUM,2
AUDI Q3 35 TDI QUATTRO PREMIUM,Hyderabad,38324.0,2015,61000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 35 TDI QUATTRO PREMIUM,4
AUDI Q3 35 TDI QUATTRO PREMIUM,Kochi,39412.4,2017,37542,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 35 TDI QUATTRO PREMIUM,2
AUDI Q3 35 TDI QUATTRO PREMIUM PLUS,Coimbatore,48947.41,2017,42366,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 35 TDI QUATTRO PREMIUM PLUS,3
AUDI Q3 35 TDI QUATTRO PREMIUM PLUS,Coimbatore,31226.4,2016,86642,Diesel,Automatic,First,15.17,1968.0,181.0,5.0,AUDI,Q3 35 TDI QUATTRO PREMIUM PLUS,5
AUDI Q3 35 TDI QUATTRO PREMIUM PLUS,Bangalore,44455.84,2015,38000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 35 TDI QUATTRO PREMIUM PLUS,2
AUDI Q3 35 TDI QUATTRO PREMIUM PLUS,Coimbatore,42968.87,2016,58661,Diesel,Automatic,First,15.17,1968.0,181.0,5.0,AUDI,Q3 35 TDI QUATTRO PREMIUM PLUS,3
AUDI Q3 35 TDI QUATTRO PREMIUM PLUS,Jaipur,66913.7,2015,61000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,AUDI,Q3 35 TDI QUATTRO PREMIUM PLUS,4
AUDI Q3 35 TDI QUATTRO PREMIUM PLUS,Bangalore,42156.4,2015,51000,Diesel,Automatic,First,15.17,1968.0,181.0,5.0,AUDI,Q3 35 TDI QUATTRO PREMIUM PLUS,3
AUDI Q3 35 TDI QUATTRO PREMIUM PLUS,Ahmedabad,66913.7,2015,75000,Diesel,Automatic,First,15.17,1968.0,181.0,5.0,AUDI,Q3 35 TDI QUATTRO PREMIUM PLUS,4
AUDI Q5 2.0 TDI,Mumbai,26918.78,2013,89000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,AUDI,Q5 2.0 TDI,5
AUDI Q5 2.0 TDI,Delhi,32958.64,2013,71000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,AUDI,Q5 2.0 TDI,4
AUDI Q5 2.0 TDI,Hyderabad,53653.6,2015,56000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,AUDI,Q5 2.0 TDI,3
AUDI Q5 2.0 TDI,Hyderabad,44455.84,2013,72000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,AUDI,Q5 2.0 TDI,4
AUDI Q5 2.0 TDI PREMIUM PLUS,Chennai,49821.2,2013,44000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,AUDI,Q5 2.0 TDI PREMIUM PLUS,3
AUDI Q5 2.0 TDI PREMIUM PLUS,Hyderabad,60551.92,2016,43000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,AUDI,Q5 2.0 TDI PREMIUM PLUS,3
AUDI Q5 2.0 TDI PREMIUM PLUS,Coimbatore,39412.4,2014,87652,Diesel,Automatic,Second,14.16,1968.0,174.3,5.0,AUDI,Q5 2.0 TDI PREMIUM PLUS,5
AUDI Q5 2.0 TDI PREMIUM PLUS,Coimbatore,45436.93,2015,60146,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,AUDI,Q5 2.0 TDI PREMIUM PLUS,4
AUDI Q5 2.0 TDI PREMIUM PLUS,Delhi,22994.4,2012,74500,Diesel,Automatic,Second,14.16,1968.0,174.3,5.0,AUDI,Q5 2.0 TDI PREMIUM PLUS,4
AUDI Q5 2.0 TDI PREMIUM PLUS,Bangalore,44455.84,2014,53900,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,AUDI,Q5 2.0 TDI PREMIUM PLUS,3
AUDI Q5 2.0 TDI TECHNOLOGY,Hyderabad,53653.6,2014,50000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,AUDI,Q5 2.0 TDI TECHNOLOGY,3
AUDI Q5 2008-2012 2.0 TDI,Mumbai,32958.64,2012,78000,Diesel,Automatic,Second,12.8,1968.0,167.6,5.0,AUDI,Q5 2008-2012 2.0 TDI,4
AUDI Q5 2008-2012 2.0 TDI,Kochi,39029.16,2013,13452,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,AUDI,Q5 2008-2012 2.0 TDI,1
AUDI Q5 2008-2012 2.0 TDI,Bangalore,35258.08,2011,53000,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,AUDI,Q5 2008-2012 2.0 TDI,3
AUDI Q5 2008-2012 2.0 TDI,Kochi,39305.09,2013,12467,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,AUDI,Q5 2008-2012 2.0 TDI,1
AUDI Q5 2008-2012 2.0 TDI,Coimbatore,36300.49,2013,80127,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,AUDI,Q5 2008-2012 2.0 TDI,5
AUDI Q5 2008-2012 2.0 TDI,Coimbatore,36300.49,2012,94049,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,AUDI,Q5 2008-2012 2.0 TDI,5
AUDI Q5 2008-2012 2.0 TDI,Delhi,38324.0,2014,44999,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,AUDI,Q5 2008-2012 2.0 TDI,3
AUDI Q5 2008-2012 2.0 TFSI QUATTRO,Ahmedabad,15329.6,2009,99000,Petrol,Automatic,Second,9.74,1984.0,208.0,5.0,AUDI,Q5 2008-2012 2.0 TFSI QUATTRO,5
AUDI Q5 2008-2012 2.0 TFSI QUATTRO,Ahmedabad,15329.6,2009,99100,Petrol,Automatic,Second,9.74,1984.0,208.0,5.0,AUDI,Q5 2008-2012 2.0 TFSI QUATTRO,5
AUDI Q5 2008-2012 2.0 TFSI QUATTRO,Mumbai,27593.28,2009,49000,Petrol,Automatic,Second,9.74,1984.0,208.0,5.0,AUDI,Q5 2008-2012 2.0 TFSI QUATTRO,3
AUDI Q5 2008-2012 2.0 TFSI QUATTRO,Kochi,27593.28,2011,59967,Petrol,Automatic,First,9.74,1984.0,208.0,5.0,AUDI,Q5 2008-2012 2.0 TFSI QUATTRO,3
AUDI Q5 2008-2012 3.0 TDI,Chennai,67450.24,2014,25000,Diesel,Automatic,First,12.19,2967.0,236.0,5.0,AUDI,Q5 2008-2012 3.0 TDI,2
AUDI Q5 2008-2012 3.0 TDI QUATTRO,Hyderabad,32958.64,2010,78265,Diesel,Automatic,First,12.19,2967.0,236.0,5.0,AUDI,Q5 2008-2012 3.0 TDI QUATTRO,4
AUDI Q5 3.0 TDI QUATTRO,Bangalore,52887.12,2015,63000,Diesel,Automatic,First,13.22,2967.0,241.4,5.0,AUDI,Q5 3.0 TDI QUATTRO,4
AUDI Q5 3.0 TDI QUATTRO,Coimbatore,69933.64,2018,32496,Diesel,Automatic,First,13.22,2967.0,241.4,5.0,AUDI,Q5 3.0 TDI QUATTRO,2
AUDI Q5 3.0 TDI QUATTRO TECHNOLOGY,Coimbatore,56458.92,2017,43827,Diesel,Automatic,First,13.22,2967.0,241.4,5.0,AUDI,Q5 3.0 TDI QUATTRO TECHNOLOGY,3
AUDI Q5 3.0 TDI QUATTRO TECHNOLOGY,Mumbai,50511.03,2015,11964,Diesel,Automatic,First,13.22,2967.0,241.4,5.0,AUDI,Q5 3.0 TDI QUATTRO TECHNOLOGY,1
AUDI Q5 3.0 TDI QUATTRO TECHNOLOGY,Coimbatore,69780.34,2018,29091,Diesel,Automatic,First,13.22,2967.0,241.4,5.0,AUDI,Q5 3.0 TDI QUATTRO TECHNOLOGY,2
AUDI Q5 3.0 TDI QUATTRO TECHNOLOGY,Bangalore,50511.03,2017,18000,Diesel,Automatic,First,13.22,2967.0,241.4,5.0,AUDI,Q5 3.0 TDI QUATTRO TECHNOLOGY,1
AUDI Q5 30 TDI QUATTRO PREMIUM,Mumbai,39075.15,2015,52000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,AUDI,Q5 30 TDI QUATTRO PREMIUM,3
AUDI Q5 30 TDI QUATTRO PREMIUM,Coimbatore,67051.67,2017,40318,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,AUDI,Q5 30 TDI QUATTRO PREMIUM,3
AUDI Q5 30 TDI QUATTRO PREMIUM PLUS,Coimbatore,59356.21,2016,47293,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,AUDI,Q5 30 TDI QUATTRO PREMIUM PLUS,3
AUDI Q5 30 TDI QUATTRO PREMIUM PLUS,Jaipur,59747.115000000005,2016,35000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,AUDI,Q5 30 TDI QUATTRO PREMIUM PLUS,2
AUDI Q5 30 TDI QUATTRO PREMIUM PLUS,Coimbatore,60505.93,2015,42747,Diesel,Automatic,Second,14.16,1968.0,174.3,5.0,AUDI,Q5 30 TDI QUATTRO PREMIUM PLUS,3
AUDI Q5 30 TDI QUATTRO PREMIUM PLUS,Bangalore,55186.56,2015,63000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,AUDI,Q5 30 TDI QUATTRO PREMIUM PLUS,4
AUDI Q5 30 TDI QUATTRO PREMIUM PLUS,Bangalore,59708.79,2014,38000,Diesel,Automatic,Second,14.16,1968.0,174.3,5.0,AUDI,Q5 30 TDI QUATTRO PREMIUM PLUS,2
AUDI Q5 30 TDI QUATTRO PREMIUM PLUS,Bangalore,59785.44,2014,38000,Diesel,Automatic,Second,14.16,1968.0,174.3,5.0,AUDI,Q5 30 TDI QUATTRO PREMIUM PLUS,2
AUDI Q7 3.0 TDI QUATTRO,Hyderabad,33725.12,2011,98000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO,5
AUDI Q7 3.0 TDI QUATTRO,Coimbatore,43766.01,2012,91743,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO,5
AUDI Q7 3.0 TDI QUATTRO,Coimbatore,48150.27,2014,118218,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO,6
AUDI Q7 3.0 TDI QUATTRO PREMIUM PLUS,Pune,18395.52,2009,94000,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO PREMIUM PLUS,5
AUDI Q7 3.0 TDI QUATTRO PREMIUM PLUS,Hyderabad,72815.6,2015,50000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO PREMIUM PLUS,3
AUDI Q7 3.0 TDI QUATTRO PREMIUM PLUS,Bangalore,58099.18,2014,45000,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO PREMIUM PLUS,3
AUDI Q7 3.0 TDI QUATTRO PREMIUM PLUS,Hyderabad,59785.44,2012,79000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO PREMIUM PLUS,4
AUDI Q7 3.0 TDI QUATTRO PREMIUM PLUS,Coimbatore,53469.64,2014,51076,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO PREMIUM PLUS,3
AUDI Q7 3.0 TDI QUATTRO PREMIUM PLUS,Coimbatore,76326.08,2016,31075,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO PREMIUM PLUS,2
AUDI Q7 3.0 TDI QUATTRO PREMIUM PLUS,Coimbatore,59693.46,2015,53735,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO PREMIUM PLUS,3
AUDI Q7 3.0 TDI QUATTRO PREMIUM PLUS,Coimbatore,65656.68,2015,55662,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO PREMIUM PLUS,3
AUDI Q7 3.0 TDI QUATTRO PREMIUM PLUS,Coimbatore,49851.86,2014,72469,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO PREMIUM PLUS,4
AUDI Q7 3.0 TDI QUATTRO PREMIUM PLUS,Mumbai,19851.83,2008,99000,Diesel,Automatic,Third,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO PREMIUM PLUS,5
AUDI Q7 3.0 TDI QUATTRO PREMIUM PLUS,Coimbatore,59693.46,2015,53093,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO PREMIUM PLUS,3
AUDI Q7 3.0 TDI QUATTRO PREMIUM PLUS,Coimbatore,66453.82,2015,46983,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO PREMIUM PLUS,3
AUDI Q7 3.0 TDI QUATTRO PREMIUM PLUS,Delhi,49054.72,2014,58000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO PREMIUM PLUS,3
AUDI Q7 3.0 TDI QUATTRO TECHNOLOGY,Coimbatore,46755.28,2014,102865,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO TECHNOLOGY,6
AUDI Q7 3.0 TDI QUATTRO TECHNOLOGY,Kochi,107859.07,2018,11287,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO TECHNOLOGY,1
AUDI Q7 3.0 TDI QUATTRO TECHNOLOGY,Hyderabad,55953.04,2012,88000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO TECHNOLOGY,5
AUDI Q7 3.0 TDI QUATTRO TECHNOLOGY,Pune,27593.28,2008,120300,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO TECHNOLOGY,6
AUDI Q7 3.0 TDI QUATTRO TECHNOLOGY,Hyderabad,68983.2,2014,60000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,AUDI,Q7 3.0 TDI QUATTRO TECHNOLOGY,3
AUDI Q7 35 TDI QUATTRO PREMIUM PLUS,Mumbai,58252.48,2015,65938,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,AUDI,Q7 35 TDI QUATTRO PREMIUM PLUS,4
AUDI Q7 35 TDI QUATTRO PREMIUM PLUS,Kochi,59785.44,2016,72132,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,AUDI,Q7 35 TDI QUATTRO PREMIUM PLUS,4
AUDI Q7 35 TDI QUATTRO TECHNOLOGY,Coimbatore,74747.13,2016,32545,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,AUDI,Q7 35 TDI QUATTRO TECHNOLOGY,2
AUDI Q7 35 TDI QUATTRO TECHNOLOGY,Bangalore,80480.4,2015,21000,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,AUDI,Q7 35 TDI QUATTRO TECHNOLOGY,2
AUDI Q7 35 TDI QUATTRO TECHNOLOGY,Coimbatore,76985.25,2016,45180,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,AUDI,Q7 35 TDI QUATTRO TECHNOLOGY,3
AUDI Q7 35 TDI QUATTRO TECHNOLOGY,Bangalore,73582.08,2015,21000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,AUDI,Q7 35 TDI QUATTRO TECHNOLOGY,2
AUDI Q7 35 TDI QUATTRO TECHNOLOGY,Coimbatore,81415.51,2016,28733,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,AUDI,Q7 35 TDI QUATTRO TECHNOLOGY,2
AUDI Q7 4.2 FSI QUATTRO,Delhi,18380.19,2008,71000,Petrol,Automatic,First,8.3,4134.0,250.0,7.0,AUDI,Q7 4.2 FSI QUATTRO,4
AUDI Q7 4.2 TDI QUATTRO TECHNOLOGY,Bangalore,73582.08,2015,50000,Diesel,Automatic,First,11.33,4134.0,335.2,7.0,AUDI,Q7 4.2 TDI QUATTRO TECHNOLOGY,3
AUDI Q7 4.2 TDI QUATTRO TECHNOLOGY,Delhi,26842.13,2010,73000,Diesel,Automatic,First,11.33,4134.0,335.2,7.0,AUDI,Q7 4.2 TDI QUATTRO TECHNOLOGY,4
AUDI Q7 4.2 TDI QUATTRO TECHNOLOGY,Coimbatore,74977.07,2016,51002,Diesel,Automatic,First,11.33,4134.0,335.2,7.0,AUDI,Q7 4.2 TDI QUATTRO TECHNOLOGY,3
AUDI Q7 4.2 TDI QUATTRO TECHNOLOGY,Kochi,45636.22,2014,79926,Diesel,Automatic,First,11.33,4134.0,335.2,7.0,AUDI,Q7 4.2 TDI QUATTRO TECHNOLOGY,4
AUDI Q7 4.2 TDI QUATTRO TECHNOLOGY,Bangalore,78180.96,2014,50000,Diesel,Automatic,First,11.33,4134.0,335.2,7.0,AUDI,Q7 4.2 TDI QUATTRO TECHNOLOGY,3
AUDI Q7 4.2 TDI QUATTRO TECHNOLOGY,Coimbatore,79238.7,2015,56238,Diesel,Automatic,First,11.33,4134.0,335.2,7.0,AUDI,Q7 4.2 TDI QUATTRO TECHNOLOGY,3
AUDI Q7 45 TDI QUATTRO PREMIUM PLUS,Kochi,111814.1,2019,6773,Diesel,Automatic,First,14.75,2967.0,245.0,7.0,AUDI,Q7 45 TDI QUATTRO PREMIUM PLUS,1
